-16.067132663642447, 180.0
-16.555216566639196, 180.0
-16.801354076946883, 179.36414266196414
-17.01204167436804, 178.72505936299711
-16.639150000000004, 178.59683859511713
-16.433984277547403, 179.0966093629971
-16.379054277547404, 179.4135093629971
-16.067132663642447, 180.0
null,null
-17.50481, 178.12557
-17.33992, 178.3736
-17.62846, 178.71806
-18.15059, 178.55271
-18.28799, 177.93266000000003
-18.16432, 177.38146
-17.72465, 177.28504
-17.381140000000002, 177.67087
-17.50481, 178.12557
null,null
-16.020882256741224, -179.79332010904864
-16.501783135649397, -179.9173693847653
-16.555216566639196, -180.0
-16.067132663642447, -180.0
-16.020882256741224, -179.79332010904864
null,null
-0.9500000000000001, 33.90371119710453
-1.0598199999999451, 34.07261999999997
-3.0969899999999484, 37.69868999999994
-3.6771200000000004, 37.7669
-4.67677, 39.20222
-5.9089499999999475, 38.74053999999995
-6.475660000000005, 38.79977000000008
-6.839999999999861, 39.44
-7.099999999999966, 39.47000000000014
-7.703899999999976, 39.19468999999998
-8.00780999999995, 39.25203000000005
-8.48550999999992, 39.18652000000009
-9.112369999999885, 39.53574000000009
-10.098400000000026, 39.94960000000003
-10.317097752817492, 40.316586229110854
-10.317099999999868, 40.31659000000002
-10.89688000000001, 39.52099999999996
-11.285202325081656, 38.42755659358775
-11.26878999999991, 37.827639999999974
-11.568759999999997, 37.471289999999954
-11.594537448780805, 36.775150994622805
-11.720938002166735, 36.51408165868426
-11.439146416879147, 35.31239790216904
-11.520020033415925, 34.55998904799935
-10.160000000000025, 34.27999999999997
-9.693673841980285, 33.940837724096525
-9.417149999999992, 33.73972000000009
-9.23059905358906, 32.75937544122132
-8.930358981973257, 32.19186486179194
-8.762048841998642, 31.556348097466497
-8.594578747317366, 31.15775133695005
-8.34000593035372, 30.740009731422095
-8.340007419470915, 30.74001549655179
-7.079980970898163, 30.199996779101696
-6.520015150583426, 29.620032179490014
-5.939998874539434, 29.419992710088167
-5.419978936386315, 29.519986606572928
-4.4999834122940925, 29.339997592900346
-4.452389418153302, 29.753512404099865
-4.090120000000013, 30.11632000000003
-3.5685799999999404, 30.505539999999996
-3.3593099999999936, 30.752240000000086
-3.034309999999948, 30.743010000000027
-2.807619999999986, 30.527660000000026
-2.41385475710134, 30.469673645761223
-2.4138299999999617, 30.469670000000008
-2.2872502579883687, 30.75830895358311
-1.6989140763453887, 30.816134881317712
-1.1346591121504161, 30.419104852019245
-1.0145499999999856, 30.769860000000108
-1.0273599999999306, 31.866170000000068
-0.9500000000000001, 33.90371119710453
null,null
27.656425889592356, -8.665589565454809
27.589479071558227, -8.665124477564191
27.395744126896005, -8.684399786809053
25.881056219988906, -8.6872936670174
25.933352769468268, -11.96941891117116
23.374594224536168, -11.937224493853321
23.284832261645178, -12.874221564169575
22.771220201096256, -13.118754441774712
21.327070624267563, -12.929101935263532
21.33332347257488, -16.845193650773993
20.999752102130827, -17.06342322434257
21.422310288981578, -17.02042843267577
21.420734157796577, -17.00296179856109
21.500600083903663, -14.750954555713534
21.860939846274903, -14.630832688851072
22.31016307218816, -14.221167771857253
23.691009019459305, -13.891110398809047
24.7701162785782, -12.50096269372537
26.030866197203068, -12.03075883630163
26.104091701760623, -11.718219773800357
26.883423977154393, -11.392554897497007
26.990807603456886, -10.551262579785273
26.860944729107405, -10.189424200877582
26.860944729107405, -9.735343390328879
27.088476060488574, -9.41303748212448
27.120696316022507, -8.794883999049077
27.656425889592356, -8.817828334986672
27.656425889592356, -8.665589565454809
null,null
49.000000000000114, -122.84000000000003
49.00253777777778, -122.97421000000001
49.98456, -124.91024
50.416560000000004, -125.62461
50.83061, -127.43561000000001
51.71583, -127.99276
52.32961, -127.85032
52.75538, -129.12979
53.561589999999995, -129.30523
54.28757, -130.51497
54.80275447679924, -130.53610895273684
