-28.5767050106977, 16.344976840895242
-28.08216155366447, 16.824017368240902
-28.35594329194681, 17.218928663815404
-28.78351409272978, 17.387497185951503
-28.85637786226132, 17.83615197110953
-29.04546192801728, 18.464899122804752
-28.972443129188868, 19.002127312911085
-28.461104831660776, 19.894734327888614
-24.76779021576059, 19.895767856534434
-24.91796192800077, 20.16572553882719
-25.86813648855145, 20.75860924651184
-26.477453301704923, 20.66647016773544
-26.828542982695915, 20.88960900237174
-26.726533705351756, 21.605896030369394
-26.280256036079138, 22.105968865657868
-25.979447523708146, 22.57953169118059
-25.50045867279477, 22.8242712745149
-25.26868987396572, 23.312096795350186
-25.390129489851617, 23.73356977712271
-25.670215752873574, 24.211266717228796
-25.7196700985769, 25.025170525825786
-25.486816094669713, 25.66466637543772
-25.17484547292368, 25.76584882986521
-24.69637338633322, 25.94165205252216
-24.616326592713104, 26.4857532081233
-24.240690606383485, 26.786406691197413
-23.574323011979775, 27.119409620886245
-22.82775359465908, 28.01723595552525
-22.091312758067588, 29.43218834810904
-22.102216485281176, 29.839036899542972
-22.271611830333935, 30.322883335091774
-22.151567478119915, 30.65986535006709
-22.2515096981724, 31.19140913262129
-23.658969008073864, 31.670397983534656
-24.36941659922254, 31.930588820124253
-25.484283949487413, 31.75240848158188
-25.84333180105135, 31.83777794772806
-25.66019052500895, 31.333157586397903
-25.731452325139443, 31.04407962415715
-26.02264902110415, 30.949666782359913
-26.398078301704608, 30.67660851412964
-26.743845310169533, 30.68596194837448
-27.285879408478998, 31.28277306491333
-27.177927341421277, 31.86806033705108
-26.73382008230491, 32.07166548028107
-26.742191664336197, 32.830120477028885
-27.470157566031816, 32.580264926897684
-28.301011244420557, 32.46213260267845
-28.75240488049007, 32.20338870619304
-29.257386976846256, 31.521001417778876
-29.401977634398914, 31.325561150851
-29.909956963828037, 30.901762729625347
-30.42377573010613, 30.62281334811382
-31.140269463832958, 30.05571618014278
-32.1720411109725, 28.92555260591954
-32.771952813448856, 28.2197558936771
-33.2269637997788, 27.464608188595975
-33.61495045342619, 26.419452345492825
-33.6670402971764, 25.90966434093349
-33.94464609144834, 25.780628289500697
-33.796851495093584, 25.172861769315972
-33.98717579522455, 24.677853224392123
-33.794474379208154, 23.594043409934642
-33.91643075941698, 22.988188917744736
-33.86408253350531, 22.574157342222236
-34.258838799782936, 21.542799106541025
-34.417175388325234, 20.689052768647002
-34.79513681410799, 20.071261020597632
-34.81916635512371, 19.61640506356457
-34.46259897230979, 19.193278435958717
-34.444305515278465, 18.85531456876987
-33.99787281670897, 18.42464318204938
-34.13652068454807, 18.377410922934615
-33.86775156019803, 18.24449913907992
-33.28143075941444, 18.250080193767445
-32.61129078545343, 17.92519046394844
-32.42913136162457, 18.247909783611192
-31.66163298922567, 18.22176150887148
-30.725721123987547, 17.56691775886887
-29.878641045859162, 17.064416131262703
-29.875953871379984, 17.062917514726223
-28.5767050106977, 16.344976840895242
1.253360500489336, -66.87632585312258
1.130112209473225, -67.0650481838525
1.7199986840849562, -67.2599975246736
2.03716278727633, -67.5378100246747
1.6924551456733923, -67.86856502955884
1.7148052026396243, -69.81697323269162
1.0890811222334662, -69.80459672715773
0.9856765812174331, -69.21863766140018
0.6026508650700748, -69.25243404811906
0.7061587589506929, -69.45239600287246
0.5414142928042054, -70.01556576198931
-0.18515634521953928, -70.02065589057005
-0.549991957200163, -69.5770653957766
-1.1226185034264091, -69.42048580593223
-1.5562871232198177, -69.44410193548961
-4.2981869441943275, -69.89363521999663
